id,text,label
978,我萱的英音真好听啊！！！但是我觉得原版应该更好看？,positive
979,时而悲恸，时而欢腾；时而坚定，时而支离；囿于现世，为情所困。,positive
980,这货就没导过一部好戏。科幻清新这些只不过就是一些噱头。泰烂！,positive
981,都是催泪片，甩出大地震几条街了，真是的。。。,positive
982,感受到的远远胜过了可以解读的，细腻又真实。很喜欢小儿子的文风，感觉有点像杰西，可以让人暂时忘掉矛盾,positive
983,人性，家庭。还是看完令人深思的影片。试想自己如遇这种情况，会是怎样对待呢？,positive
984,两个孤独的人即使互相拥抱都无法化解彼此的悲伤 孤独是需要独自咀嚼的情绪  ,positive
985,情感流畅自然，没有理解障碍。亮瞎眼的男主表白是意料之中，但是可爱糟老头听着听着就死了却是意料之外。,positive
986,主要是不喜欢周星驰居然不是由石斑鱼配音！！,positive
987,自我认同与对他人的认同。种族歧视太可怕了，堪比大屠杀。,positive
988,好男人就是，在包容你心思出轨的同时，还帮你收拾你闯出来的一切残局。,positive
989,不禁想到自己非常非常年迈时会怎样看待所谓生命的意义和这一生的旅程，是否还有力量改变，或者释然的一笑。,positive
990,标新立异，创意十足，97年就能拍出这样的片子，赞叹~豆瓣的评分实在太低了！！,positive
991,很是精彩，还记得那有韵律的“嗯哼，嗯哼，嗯哼嗯哼嗯哼~”,positive
992,很喜欢哥哥。至于小埋，虽然看着挺萌的，但是我是绝对不会想要这种妹妹的。,positive
993,终于看完了粤语版，这么多名人的客串，真正的又看到了香港精神，只是现在的电影里很难看到了。。,positive
994,动作囧死了，不过提出了我很久以前就想说的一点：把人都杀光了不就再也没有霍拉降临了吗,positive
995,特别舒心的电影，被里面的剧情、音乐感动到了，里面的人都很有爱啊 就是女主不好看。。。,positive
996,其实挺感人的，演员真心挺棒的，没有那种假惺惺的东西。,positive
997,神秘学。漂浮的睡美人。末日。老塔的伯格曼情结。,positive
998,归亚蕾真是风情万种，但作为女主角，戏份实在不能算多。,positive
999,上课的时候老师放，重新回忆了一遍童年呀。校园生活应该是这么青春活力的啊。师生关系也可以再反思。,positive
1000,从音乐到声音到画面到感觉到创意……不能更好,positive
